year,first_name,sex,num
1976,Gregory,M,10062
1976,Adam,M,9947
1976,Stephen,M,9729
1976,Kenneth,M,9134
1976,Nathan,M,8616
1976,Brandon,M,7790
1976,Patrick,M,7644
1976,Sean,M,7576
1976,Bryan,M,7294
1976,Jose,M,7058
1976,Edward,M,7055
1976,Travis,M,6835
1976,Donald,M,6799
1976,Keith,M,6750
1976,Ronald,M,6460
1976,Todd,M,6443
1976,Bradley,M,5981
1976,Gary,M,5596
1976,George,M,5559
1976,Peter,M,5447
1976,Jesse,M,5303
1976,Douglas,M,5232
1976,Shane,M,5099
1976,Juan,M,5050
1976,Samuel,M,5032
1977,Jennifer,F,58970
1977,Melissa,F,26884
1977,Amy,F,26732
1977,Jessica,F,24844
1977,Heather,F,23775
1977,Angela,F,20997
1977,Michelle,F,19539
1977,Kimberly,F,18286
1977,Amanda,F,18279
1977,Kelly,F,18234
1977,Sarah,F,18095
1977,Lisa,F,17015
1977,Elizabeth,F,16429
1977,Stephanie,F,15420
1977,Nicole,F,15249
1977,Christina,F,14498
1977,Rebecca,F,14194
1977,Jamie,F,12898
1977,Shannon,F,12518
1977,Laura,F,11321
1977,Mary,F,10658
1977,Julie,F,10204
1977,Erin,F,10198
1977,Andrea,F,9785
1977,Crystal,F,9728
1977,Rachel,F,8975
1977,Sara,F,8710
1977,Carrie,F,8662
1977,April,F,8068
1977,Christine,F,7886
1977,Danielle,F,7616
1977,Karen,F,7442
1977,Amber,F,7207
1977,Tiffany,F,7206
1977,Tara,F,7197
1977,Maria,F,7089
1977,Emily,F,6879
1977,Erica,F,6623
1977,Monica,F,6365
1977,Misty,F,6314
1977,Jill,F,6239
1977,Stacy,F,6154
1977,Dawn,F,6095
1977,Katherine,F,6032
1977,Susan,F,5959
1977,Jaime,F,5907
1977,Patricia,F,5905
1977,Cynthia,F,5782
1977,Wendy,F,5762
1977,Tracy,F,5756
1977,Brandy,F,5477
1977,Holly,F,5463
1977,Melanie,F,5373
1977,Megan,F,5322
1977,Tammy,F,5309
1977,Stacey,F,5209
1977,Lori,F,5072
1977,Michael,M,67609
1977,Jason,M,55654
1977,Christopher,M,46746
1977,David,M,40538
1977,James,M,40049
1977,John,M,34222
1977,Robert,M,34218
1977,Brian,M,32503
1977,Matthew,M,31973
1977,Joseph,M,26498
1977,Daniel,M,26077
1977,William,M,24769
1977,Kevin,M,22475
1977,Joshua,M,22080
1977,Jeremy,M,21614
1977,Ryan,M,21259
1977,Eric,M,20745
1977,Timothy,M,17983
1977,Jeffrey,M,17486
1977,Richard,M,17447
1977,Anthony,M,16803
1977,Thomas,M,16589
1977,Steven,M,16492
1977,Andrew,M,16034
1977,Mark,M,15439
1977,Charles,M,14743
1977,Scott,M,14215
1977,Jonathan,M,12325
1977,Benjamin,M,12108
1977,Justin,M,12020
1977,Paul,M,11811
1977,Aaron,M,11633
1977,Adam,M,11037
1977,Chad,M,10831
1977,Gregory,M,10055
1977,Nathan,M,9891
1977,Shawn,M,9865
1977,Stephen,M,9639
1977,Kenneth,M,9453
1977,Patrick,M,8311
1977,Brandon,M,8283
1977,Bryan,M,7889
1977,Sean,M,7639
1977,Travis,M,7277
1977,Jose,M,6917
1977,Donald,M,6866
1977,Edward,M,6843
1977,Keith,M,6601
1977,Bradley,M,6437
1977,Todd,M,6278
1977,Nicholas,M,6080
1977,Corey,M,6044
1977,Ronald,M,6031
1977,Peter,M,5825
1977,Jesse,M,5822
1977,Jacob,M,5792
1977,George,M,5604
1977,Gary,M,5446
1977,Douglas,M,5300
1977,Samuel,M,5260
1978,Jennifer,F,56319
1978,Melissa,F,28328
1978,Jessica,F,26103
1978,Amy,F,23212
1978,Heather,F,22273
1978,Amanda,F,20518
1978,Angela,F,20513
1978,Sarah,F,19978
1978,Michelle,F,18858
1978,Nicole,F,17276
1978,Lisa,F,17034
1978,Kelly,F,16983
1978,Kimberly,F,16879
1978,Elizabeth,F,16810
1978,Christina,F,16372
1978,Stephanie,F,16232
1978,Rebecca,F,13800
1978,Crystal,F,12592
1978,Laura,F,11244
1978,Jamie,F,10982
1978,Erin,F,10787
1978,Shannon,F,10602
1978,Andrea,F,10460
1978,Mary,F,10042
1978,Rachel,F,9805
1978,Julie,F,9797
1978,April,F,9589
1978,Sara,F,8868
1978,Christine,F,8273
1978,Amber,F,8175
1978,Danielle,F,7984
1978,Tiffany,F,7700
1978,Emily,F,7479
1978,Erica,F,7341
1978,Carrie,F,7319
1978,Maria,F,7013
1978,Brandy,F,6698
1978,Katherine,F,6623
1978,Karen,F,6372
1978,Tara,F,6329
1978,Megan,F,5897
1978,Monica,F,5865
1978,Misty,F,5834
1978,Stacy,F,5777
1978,Tina,F,5699
1978,Jill,F,5675
1978,Tracy,F,5629
1978,Patricia,F,5501
1978,Susan,F,5417
1978,Cynthia,F,5404
1978,Kristy,F,5331
1978,Dawn,F,5216
1978,Michael,M,67157
1978,Jason,M,51627
1978,Christopher,M,47254
1978,David,M,40705
1978,James,M,39917
1978,Matthew,M,34311
1978,John,M,34035
1978,Robert,M,33389
1978,Brian,M,29451
1978,Joseph,M,26672
1978,Daniel,M,26449
1978,Joshua,M,25215
1978,William,M,24190
1978,Ryan,M,21338
1978,Kevin,M,20110
1978,Eric,M,19779
1978,Timothy,M,19599
1978,Jeremy,M,19512
1978,Jeffrey,M,17001
1978,Anthony,M,16813
1978,Andrew,M,16739
1978,Richard,M,16733
1978,Thomas,M,16492
1978,Steven,M,16403
1978,Nicholas,M,16352
1978,Mark,M,14870
1978,Charles,M,14853
1978,Justin,M,14193
1978,Adam,M,13921
1978,Scott,M,13549
1978,Jonathan,M,12522
1978,Aaron,M,12307
1978,Paul,M,11737
1978,Benjamin,M,11417
1978,Chad,M,10114
1978,Nathan,M,9893
1978,Stephen,M,9860
1978,Gregory,M,9351
1978,Shawn,M,9292
1978,Brandon,M,9245
1978,Kenneth,M,9024
1978,Patrick,M,8844
1978,Bryan,M,7295
1978,Jose,M,7146
1978,Sean,M,7072
1978,Travis,M,6956
1978,Edward,M,6484
1978,Donald,M,6426
1978,Keith,M,6173
1978,Jacob,M,6166
1978,Jesse,M,6109
1978,Shaun,M,6107
1978,Bradley,M,6100
1978,Peter,M,5882
1978,Ronald,M,5759
1978,Todd,M,5502
1978,Samuel,M,5394
1978,George,M,5304
1978,Douglas,M,5151
1978,Gary,M,5113
1979,Jennifer,F,56716
1979,Melissa,F,34054
1979,Amanda,F,31927
1979,Jessica,F,27780
1979,Amy,F,21613
1979,Sarah,F,21016
1979,Heather,F,20838
1979,Angela,F,20258
1979,Nicole,F,19510
1979,Michelle,F,19269
1979,Elizabeth,F,18079
1979,Kimberly,F,17639
1979,Lisa,F,17285
1979,Christina,F,16454
1979,Stephanie,F,16204
1979,Kelly,F,15297
1979,Rebecca,F,14548
1979,Crystal,F,13467
1979,Jamie,F,12156
1979,Laura,F,11882
1979,Erin,F,11257
1979,Amber,F,11082
1979,April,F,10904
1979,Mary,F,10561
1979,Shannon,F,10369
1979,Andrea,F,10338
1979,Rachel,F,10231
1979,Tiffany,F,9612
1979,Julie,F,9252
1979,Sara,F,8655
1979,Megan,F,8294
1979,Erica,F,8177
1979,Danielle,F,7980
1979,Emily,F,7972
1979,Christine,F,7689
1979,Katherine,F,7468
1979,Maria,F,7329
1979,Tara,F,6808
1979,Brandy,F,6777
1979,Monica,F,6586
1979,Carrie,F,6356
1979,Misty,F,5786
1979,Stacy,F,5708
1979,Patricia,F,5651
1979,Lauren,F,5629
1979,Karen,F,5600
1979,Alicia,F,5548
1979,Holly,F,5489
1979,Tracy,F,5389
1979,Kathryn,F,5312
1979,Susan,F,5200
1979,Jill,F,5193
1979,Melanie,F,5021
1979,Michael,M,67742
1979,Christopher,M,50689
1979,Jason,M,50409
1979,David,M,42074
1979,James,M,39372
1979,Matthew,M,35655
1979,John,M,35431
1979,Robert,M,34030
1979,Joshua,M,31134
1979,Brian,M,28673
1979,Joseph,M,28669
1979,Daniel,M,28528
1979,William,M,24702
1979,Ryan,M,23222
1979,Nicholas,M,21347
1979,Jeremy,M,21011
1979,Eric,M,20273
1979,Timothy,M,19081
1979,Kevin,M,18742
1979,Andrew,M,18635
1979,Anthony,M,17524
1979,Justin,M,17400
1979,Adam,M,17061
1979,Jeffrey,M,16873
1979,Richard,M,16720
1979,Thomas,M,16474
1979,Steven,M,16333
1979,Charles,M,14825
1979,Scott,M,14454
1979,Mark,M,14395
1979,Jonathan,M,14331
1979,Aaron,M,13080
1979,Benjamin,M,12520
1979,Paul,M,11643
1979,Brandon,M,11310
1979,Travis,M,11053
1979,Nathan,M,10737
1979,Chad,M,10162
1979,Patrick,M,9985
1979,Stephen,M,9904
1979,Kenneth,M,9244
1979,Gregory,M,9115
1979,Shawn,M,7910
1979,Jose,M,7843
1979,Jacob,M,7548
1979,Bryan,M,7448
1979,Bradley,M,6932
1979,Edward,M,6879
1979,Sean,M,6862
1979,Jesse,M,6685
1979,Donald,M,6514
1979,Keith,M,6192
1979,Peter,M,6080
1979,Ronald,M,5699
1979,Samuel,M,5686
1979,Kyle,M,5451
1979,George,M,5261
1979,Douglas,M,5171
1979,Gary,M,5038
1980,Jennifer,F,58379
1980,Amanda,F,35817
1980,Jessica,F,33924
1980,Melissa,F,31639
1980,Sarah,F,25758
1980,Heather,F,19974
1980,Nicole,F,19921
1980,Amy,F,19835
1980,Elizabeth,F,19527
1980,Michelle,F,19123
1980,Kimberly,F,18499
1980,Angela,F,17969
1980,Stephanie,F,17842
1980,Tiffany,F,16230
1980,Christina,F,16140
1980,Lisa,F,15666
1980,Rebecca,F,15280
1980,Crystal,F,14255
1980,Kelly,F,13718
1980,Erin,F,13430
1980,Laura,F,12918
1980,Amber,F,12555
1980,Rachel,F,11624
1980,Jamie,F,11527
1980,April,F,11475
1980,Mary,F,11475
1980,Sara,F,11150
1980,Andrea,F,10452
1980,Shannon,F,9668
1980,Megan,F,9138
1980,Emily,F,9006
1980,Julie,F,8910
1980,Danielle,F,8846
1980,Erica,F,8760
1980,Katherine,F,8019
1980,Maria,F,7866
1980,Kristin,F,7701
1980,Lauren,F,7476
1980,Kristen,F,7315
1980,Ashley,F,7297
1980,Christine,F,7085
1980,Brandy,F,6410
1980,Tara,F,6284
1980,Katie,F,6135
1980,Monica,F,6035
1980,Carrie,F,5762
1980,Alicia,F,5752
1980,Courtney,F,5617
1980,Misty,F,5542
1980,Kathryn,F,5528
1980,Patricia,F,5309
1980,Holly,F,5284
1980,Stacy,F,5059
1980,Karen,F,5055
1980,Anna,F,5036
1980,Michael,M,68704
1980,Christopher,M,49096
1980,Jason,M,48170
1980,David,M,41920
1980,James,M,39329
1980,Matthew,M,37855
1980,Joshua,M,36062
1980,John,M,35286
1980,Robert,M,34280
1980,Joseph,M,30202
1980,Daniel,M,29895
1980,Brian,M,28726
1980,Justin,M,26763
1980,William,M,25652
1980,Ryan,M,24811
1980,Eric,M,22631
1980,Nicholas,M,21026
1980,Jeremy,M,19902
1980,Andrew,M,19735
1980,Timothy,M,19154
1980,Jonathan,M,18997
1980,Adam,M,18874
1980,Kevin,M,17984
1980,Anthony,M,17615
1980,Thomas,M,17568
1980,Richard,M,16660
1980,Jeffrey,M,16385
1980,Steven,M,15919
1980,Charles,M,14963
1980,Brandon,M,14173
1980,Mark,M,14169
1980,Benjamin,M,13637
1980,Scott,M,13312
1980,Aaron,M,13173
1980,Paul,M,11823
1980,Nathan,M,11145
1980,Travis,M,10768
1980,Patrick,M,10357
1980,Chad,M,10151
1980,Stephen,M,10063
1980,Kenneth,M,9615
1980,Gregory,M,9268
1980,Jacob,M,8523
1980,Dustin,M,8418
1980,Jesse,M,8384
1980,Jose,M,8320
1980,Shawn,M,7698
1980,Sean,M,7602
1980,Bryan,M,7517
1980,Derek,M,7248
1980,Bradley,M,7210
1980,Edward,M,6767
1980,Donald,M,6270
1980,Samuel,M,6013
1980,Peter,M,5969
1980,Keith,M,5887
1980,Kyle,M,5784
1980,Ronald,M,5761
1980,Juan,M,5436
1980,George,M,5301
1980,Jared,M,5208
1980,Douglas,M,5181
1980,Gary,M,5042
1981,Jennifer,F,57049
1981,Jessica,F,42537
1981,Amanda,F,34373
1981,Sarah,F,28174
1981,Melissa,F,28003
1981,Amy,F,20347
1981,Nicole,F,20314
1981,Stephanie,F,20211
1981,Elizabeth,F,20176
1981,Heather,F,17946
1981,Michelle,F,17777
1981,Rebecca,F,16738
1981,Kimberly,F,16689
1981,Tiffany,F,16413
1981,Angela,F,15922
1981,Crystal,F,15883
1981,Christina,F,14397
1981,Lisa,F,14294
1981,Erin,F,13857
1981,Amber,F,13813
1981,Laura,F,13291
1981,Rachel,F,12588
1981,Kelly,F,11876
1981,Andrea,F,11684
1981,April,F,11403
1981,Sara,F,11358
1981,Mary,F,11044
1981,Jamie,F,10981
1981,Emily,F,10802
1981,Danielle,F,10039
1981,Kristin,F,9737
1981,Shannon,F,9228
1981,Megan,F,8967
1981,Ashley,F,8879
1981,Lauren,F,8814
1981,Erica,F,8625
1981,Julie,F,8565
1981,Kristen,F,8542
1981,Katherine,F,8436
1981,Maria,F,7678
1981,Brandy,F,6895
1981,Christine,F,6854
1981,Courtney,F,6638
1981,Katie,F,6600
1981,Tara,F,6367
1981,Alicia,F,5855
1981,Lindsay,F,5845
1981,Kathryn,F,5822
1981,Monica,F,5783
1981,Brandi,F,5526
1981,Samantha,F,5521
1981,Brooke,F,5330
1981,Patricia,F,5283
1981,Anna,F,5192
1981,Carrie,F,5094
1981,Michael,M,68776
1981,Christopher,M,50239
1981,Matthew,M,43336
1981,Jason,M,41932
1981,David,M,40671
1981,Joshua,M,39052
1981,James,M,38315
1981,John,M,34886
1981,Robert,M,34411
1981,Daniel,M,30996
1981,Joseph,M,30776
1981,Justin,M,27312
1981,Ryan,M,26824
1981,Brian,M,26599
1981,William,M,24806
1981,Jonathan,M,22603
1981,Eric,M,20726
1981,Andrew,M,20237
1981,Brandon,M,20218
1981,Adam,M,20040
1981,Nicholas,M,19780
1981,Jeremy,M,19118
1981,Anthony,M,18583
1981,Timothy,M,18230
1981,Kevin,M,17462
1981,Thomas,M,17170
1981,Richard,M,16858
1981,Steven,M,16489
1981,Jeffrey,M,15930
1981,Aaron,M,14697
1981,Charles,M,14436
1981,Benjamin,M,14361
1981,Mark,M,13544
1981,Scott,M,12727
1981,Paul,M,11778
1981,Nathan,M,11264
1981,Jesse,M,10451
1981,Patrick,M,10389
1981,Stephen,M,10300
1981,Travis,M,10108
1981,Kenneth,M,9476
1981,Dustin,M,9355
1981,Jacob,M,9351
1981,Sean,M,8894
1981,Jose,M,8770
1981,Gregory,M,8757
1981,Chad,M,8414
1981,Bryan,M,7219
1981,Shawn,M,7077
1981,Bradley,M,6897
1981,Edward,M,6660
1981,Kyle,M,6574
1981,Derek,M,6481
1981,Samuel,M,6039
1981,Peter,M,6003
1981,Donald,M,5911
1981,Jared,M,5866
1981,Keith,M,5619
1981,Ronald,M,5537
1981,Juan,M,5498
1981,George,M,5159
1982,Jennifer,F,57119
1982,Jessica,F,45454
1982,Amanda,F,34216
1982,Sarah,F,28487
1982,Melissa,F,25868
1982,Nicole,F,21707
1982,Stephanie,F,20859
1982,Elizabeth,F,20510
1982,Crystal,F,19106
1982,Amy,F,18800
1982,Michelle,F,17766
1982,Heather,F,17497
1982,Tiffany,F,17174
1982,Kimberly,F,16102
1982,Rebecca,F,15727
1982,Angela,F,15002
1982,Ashley,F,14857
1982,Amber,F,14682
1982,Christina,F,14517
1982,Erin,F,14363
1982,Rachel,F,13870
1982,Laura,F,13309
1982,Lisa,F,12637
1982,Emily,F,12519
1982,Kelly,F,12171
1982,Lauren,F,11594
1982,Andrea,F,11375
1982,Sara,F,11344
1982,Jamie,F,11040
1982,Mary,F,10855
1982,Danielle,F,10207
1982,April,F,10061
1982,Kristen,F,9535
1982,Megan,F,9519
1982,Erica,F,9341
1982,Katherine,F,9180
1982,Kristin,F,8733
1982,Shannon,F,8622
1982,Lindsay,F,8259
1982,Lindsey,F,7958
1982,Julie,F,7694
1982,Maria,F,7342
1982,Courtney,F,7100
1982,Samantha,F,6770
1982,Katie,F,6681
1982,Christine,F,6556
1982,Tara,F,6524
1982,Kathryn,F,6285
1982,Vanessa,F,6153
1982,Brandy,F,6079
1982,Natalie,F,5965
1982,Monica,F,5734
1982,Alicia,F,5615
1982,Jacqueline,F,5492
1982,Brandi,F,5470
1982,Anna,F,5270
1982,Carrie,F,5187
1982,Allison,F,5172
1982,Patricia,F,5168
1982,Michael,M,68244
1982,Christopher,M,59233
1982,Matthew,M,46069
1982,Jason,M,40642
1982,David,M,40466
1982,James,M,38879
1982,Joshua,M,38029
1982,John,M,34715
1982,Robert,M,34427
1982,Daniel,M,32664
1982,Joseph,M,31053
1982,Justin,M,29109
1982,Ryan,M,26706
1982,Brian,M,25833
1982,William,M,25603
1982,Jonathan,M,23131
1982,Andrew,M,22840
1982,Brandon,M,20224
1982,Adam,M,20104
1982,Eric,M,19882
1982,Nicholas,M,19649
1982,Anthony,M,19648
1982,Thomas,M,17587
1982,Kevin,M,17468
1982,Timothy,M,17466
1982,Steven,M,17145
1982,Richard,M,16723
1982,Jeremy,M,16471
1982,Jeffrey,M,16039
1982,Aaron,M,14413
1982,Charles,M,14312
1982,Mark,M,13877
1982,Benjamin,M,13825
1982,Scott,M,12211
1982,Paul,M,11308
1982,Nathan,M,10806
1982,Patrick,M,10699
1982,Stephen,M,10633
1982,Travis,M,10417
1982,Gregory,M,10149
1982,Jacob,M,10063
1982,Dustin,M,9552
1982,Jesse,M,9506
1982,Sean,M,9371
1982,Kenneth,M,9358
1982,Jose,M,8618
1982,Kyle,M,8211
1982,Chad,M,7909
1982,Bryan,M,7497
1982,Derek,M,6992
1982,Bradley,M,6985
1982,Shawn,M,6847
1982,Edward,M,6292
1982,Jared,M,6264
1982,Zachary,M,6147
1982,Samuel,M,6013
1982,Peter,M,5784
1982,Donald,M,5714
1982,Keith,M,5620
1982,Ronald,M,5209
1982,Juan,M,5119
1983,Jennifer,F,54348
1983,Jessica,F,45280
1983,Amanda,F,33755
1983,Ashley,F,33295
1983,Sarah,F,27230
1983,Melissa,F,23474
1983,Nicole,F,22399
1983,Stephanie,F,22331
1983,Heather,F,20745
1983,Elizabeth,F,19843
1983,Crystal,F,17905
1983,Amy,F,17098
1983,Michelle,F,16836
1983,Tiffany,F,15961
1983,Kimberly,F,15371
1983,Christina,F,15360
1983,Amber,F,14891
1983,Erin,F,14838
1983,Rebecca,F,14716
1983,Rachel,F,14591
1983,Megan,F,14126
1983,Angela,F,13217
1983,Laura,F,13195
1983,Lauren,F,12944
1983,Emily,F,12378
1983,Kelly,F,11586
1983,Lisa,F,11470
1983,Jamie,F,11027
1983,Danielle,F,10636
1983,Andrea,F,10415
1983,Sara,F,10085
1983,Mary,F,9896
1983,Erica,F,9711
1983,Katherine,F,9681
1983,Lindsey,F,8683
1983,Lindsay,F,8621
1983,Kristen,F,8617
1983,Shannon,F,8427
1983,April,F,8207
1983,Samantha,F,7705
1983,Alicia,F,7491
1983,Kristin,F,7268
1983,Maria,F,6847
1983,Courtney,F,6747
1983,Katie,F,6704
1983,Julie,F,6654
1983,Christine,F,6498
1983,Holly,F,6388
1983,Vanessa,F,6386
1983,Kathryn,F,6371
1983,Tara,F,6273
1983,Natalie,F,5725
1983,Jacqueline,F,5403
1983,Monica,F,5403
1983,Anna,F,5219
1983,Brandi,F,5203
1983,Brandy,F,5194
1983,Victoria,F,5046
1983,Michael,M,68010
1983,Christopher,M,59353
1983,Matthew,M,50224
1983,David,M,39209
1983,Joshua,M,36704
1983,James,M,36355
1983,Jason,M,35124
1983,Daniel,M,34751
1983,John,M,33163
1983,Robert,M,32753
1983,Joseph,M,30468
1983,Justin,M,28304
1983,Ryan,M,27854
1983,Brian,M,26060
1983,Andrew,M,25578
1983,William,M,25400
1983,Brandon,M,23518
1983,Adam,M,23494
1983,Jonathan,M,22750
1983,Eric,M,20359
1983,Nicholas,M,19889
1983,Anthony,M,19833
1983,Steven,M,18313
1983,Thomas,M,17571
1983,Kevin,M,17385
1983,Timothy,M,16367
1983,Richard,M,15893
1983,Jeffrey,M,15662
1983,Aaron,M,14460
1983,Jeremy,M,14259
1983,Mark,M,13818
1983,Benjamin,M,13287
1983,Charles,M,13216
1983,Kyle,M,12377
1983,Stephen,M,11563
1983,Jacob,M,11003
1983,Patrick,M,10883
1983,Scott,M,10858
1983,Paul,M,10834
1983,Nathan,M,10561
1983,Travis,M,10482
1983,Gregory,M,9985
1983,Dustin,M,9682
1983,Sean,M,9624
1983,Kenneth,M,8969
1983,Jesse,M,8471
1983,Bryan,M,8192
1983,Jose,M,8076
1983,Chad,M,7390
1983,Zachary,M,7311
1983,Derek,M,6984
1983,Bradley,M,6737
1983,Shawn,M,6362
1983,Samuel,M,6201
1983,Edward,M,6001
1983,Jared,M,5851
1983,Tyler,M,5825
1983,Marcus,M,5635
1983,Peter,M,5486
1983,Donald,M,5329
1983,Keith,M,5316
1984,Jennifer,F,50560
1984,Jessica,F,45857
1984,Ashley,F,38773
1984,Amanda,F,33907
1984,Sarah,F,25884
1984,Stephanie,F,23022
1984,Nicole,F,22269
1984,Melissa,F,21895
1984,Heather,F,21491
1984,Elizabeth,F,20362
1984,Megan,F,16979
1984,Crystal,F,16563
1984,Amy,F,15990
1984,Tiffany,F,15859
1984,Rachel,F,15839
1984,Danielle,F,15670
1984,Michelle,F,15499
1984,Amber,F,15371
1984,Laura,F,14818
1984,Christina,F,14706
1984,Lauren,F,14476
1984,Kimberly,F,14443
1984,Rebecca,F,13345
1984,Emily,F,12785
1984,Erin,F,12621
1984,Angela,F,11294
1984,Kelly,F,11218
1984,Andrea,F,10349
1984,Lisa,F,10236
1984,Katherine,F,10160
1984,Jamie,F,9763
1984,Sara,F,9315
1984,Mary,F,9292
1984,Erica,F,9278
1984,Lindsey,F,9007
1984,Lindsay,F,8509
1984,Shannon,F,8476
1984,Kristen,F,8385
1984,Samantha,F,8035
1984,Alicia,F,7820
1984,Brittany,F,7667
1984,April,F,7565
1984,Christine,F,7300
1984,Katie,F,7174
1984,Vanessa,F,7156
1984,Courtney,F,7149
1984,Kristin,F,7008
1984,Kathryn,F,6541
1984,Tara,F,6283
1984,Maria,F,6131
1984,Allison,F,6038
1984,Julie,F,5940
1984,Holly,F,5927
1984,Jenna,F,5880
1984,Natalie,F,5558
1984,Jacqueline,F,5548
1984,Anna,F,5306
1984,Monica,F,5130
1984,Victoria,F,5079
1984,Latoya,F,5051
1984,Michael,M,67745
1984,Christopher,M,60032
1984,Matthew,M,49780
1984,Joshua,M,40269
1984,David,M,38491
1984,Daniel,M,36536
1984,James,M,35867
1984,John,M,32628
1984,Robert,M,31773
1984,Joseph,M,30517
1984,Jason,M,29957
1984,Ryan,M,28736
1984,Justin,M,26775
1984,Andrew,M,25929
1984,Brandon,M,25679
1984,William,M,24908
1984,Brian,M,24731
1984,Adam,M,23941
1984,Jonathan,M,23346
1984,Nicholas,M,21020
1984,Anthony,M,20960
1984,Eric,M,20957
1984,Steven,M,18218
1984,Kevin,M,17865
1984,Thomas,M,17599
1984,Timothy,M,16995
1984,Richard,M,15604
1984,Jeffrey,M,14762
1984,Aaron,M,13407
1984,Benjamin,M,13268
1984,Jeremy,M,13257
1984,Mark,M,13218
1984,Charles,M,12941
1984,Kyle,M,12546
1984,Stephen,M,12096
1984,Patrick,M,11526
1984,Jacob,M,11354
1984,Nathan,M,10619
1984,Scott,M,10581
1984,Paul,M,10461
1984,Dustin,M,10398
1984,Travis,M,10247
1984,Sean,M,10021
1984,Gregory,M,9689
1984,Zachary,M,9070
1984,Kenneth,M,8790
1984,Tyler,M,8708
1984,Bryan,M,8268
1984,Jose,M,8008
1984,Jesse,M,7608
1984,Chad,M,7065
1984,Derek,M,6971
1984,Bradley,M,6572
1984,Alexander,M,6495
1984,Samuel,M,6365
1984,Shawn,M,6049
1984,Marcus,M,5995
1984,Edward,M,5914
1984,Jared,M,5684
1984,Peter,M,5638
1984,Keith,M,5328
1984,Cody,M,5205
1984,Donald,M,5064
1985,Jessica,F,48347
1985,Ashley,F,47006
1985,Jennifer,F,42655
1985,Amanda,F,39054
1985,Sarah,F,24882
1985,Stephanie,F,23242
1985,Nicole,F,22965
1985,Heather,F,21153
1985,Elizabeth,F,20543
1985,Megan,F,20013
1985,Melissa,F,19961
1985,Christina,F,16597
1985,Rachel,F,16361
1985,Laura,F,16002
1985,Lauren,F,15768
1985,Amber,F,15505
1985,Brittany,F,15439
1985,Danielle,F,15411
1985,Kimberly,F,14912
1985,Amy,F,14428
1985,Crystal,F,14397
1985,Michelle,F,13972
1985,Tiffany,F,13681
1985,Emily,F,13136
1985,Rebecca,F,12703
1985,Erin,F,11386
1985,Jamie,F,11038
1985,Kelly,F,11031
1985,Samantha,F,10659
1985,Sara,F,10559
1985,Angela,F,10225
1985,Katherine,F,10130
1985,Andrea,F,10051
1985,Erica,F,9526
1985,Mary,F,9243
1985,Lisa,F,9015
1985,Lindsey,F,8468
1985,Kristen,F,8445
1985,Katie,F,7995
1985,Lindsay,F,7872
1985,Shannon,F,7714
1985,Vanessa,F,7566
1985,Courtney,F,7534
1985,Christine,F,7439
1985,Alicia,F,7122
1985,Allison,F,7029
1985,April,F,6691
1985,Kathryn,F,6633
1985,Kristin,F,6565
1985,Jenna,F,6435
1985,Tara,F,6101
1985,Maria,F,6013
1985,Krystal,F,5935
1985,Anna,F,5883
1985,Julie,F,5761
1985,Holly,F,5602
1985,Kristina,F,5566
1985,Natalie,F,5537
1985,Victoria,F,5427
1985,Jacqueline,F,5248
1985,Michael,M,64924
1985,Christopher,M,59613
1985,Matthew,M,47085
1985,Joshua,M,42204
1985,Daniel,M,38552
1985,David,M,38528
1985,James,M,35866
1985,Robert,M,32092
1985,John,M,31503
1985,Joseph,M,30218
1985,Andrew,M,30171
1985,Ryan,M,29911
1985,Brandon,M,29307
1985,Jason,M,26039
1985,Justin,M,25544
1985,William,M,24610
1985,Jonathan,M,24122
1985,Brian,M,23072
1985,Nicholas,M,22403
1985,Anthony,M,22088
1985,Eric,M,20841
1985,Adam,M,20172
1985,Kevin,M,18814
1985,Steven,M,18729
1985,Thomas,M,17605
1985,Timothy,M,17142
1985,Kyle,M,16517
1985,Richard,M,15333
1985,Jeffrey,M,14499
1985,Jeremy,M,13449
1985,Benjamin,M,13430
1985,Mark,M,13197
1985,Aaron,M,13137
1985,Charles,M,12897
1985,Jacob,M,12283
1985,Stephen,M,12210
1985,Patrick,M,11646
1985,Sean,M,11452
1985,Zachary,M,11346
1985,Nathan,M,10652
1985,Dustin,M,10444
1985,Paul,M,10313
1985,Tyler,M,10214
1985,Scott,M,10145
1985,Gregory,M,9770
1985,Travis,M,9095
1985,Kenneth,M,8999
1985,Bryan,M,8718
1985,Jose,M,8401
1985,Alexander,M,8291
1985,Jesse,M,8218
1985,Cody,M,7096
1985,Bradley,M,7012
1985,Samuel,M,7008
1985,Shawn,M,6981
1985,Derek,M,6660
1985,Chad,M,6470
1985,Jared,M,5881
1985,Edward,M,5872
1985,Peter,M,5666
1985,Marcus,M,5588
1985,Jordan,M,5463
1985,Corey,M,5231
1985,Keith,M,5215
1986,Jessica,F,52683
1986,Ashley,F,49676
1986,Amanda,F,40532
1986,Jennifer,F,36184
1986,Sarah,F,28161
1986,Stephanie,F,22649
1986,Nicole,F,21289
1986,Brittany,F,20313
1986,Heather,F,19792
1986,Elizabeth,F,19074
1986,Megan,F,18592
1986,Melissa,F,17665
1986,Amber,F,16952
1986,Lauren,F,16680
1986,Rachel,F,15454
1986,Danielle,F,14943
1986,Tiffany,F,14483
1986,Kimberly,F,14418
1986,Christina,F,14383
1986,Laura,F,14176
1986,Samantha,F,14092
