response_date,rating, nps32,2
2020-10-03,37829,8
2020-11-29,41172,9
2020-10-22,11558,8
2020-10-09,34486,4
2020-12-26,23348,10
2020-11-20,21840,6
2020-11-16,32385,2
2020-10-11,13196,9
2020-12-15,44396,8
2020-12-06,43724,2
2020-11-25,44826,2
2020-12-26,34341,10
2020-10-23,37151,2
2020-12-23,46620,5
2020-12-24,19847,2
2020-10-26,45391,1
2020-11-25,49917,7
2020-10-11,25438,2
2020-12-05,27302,8
2020-12-07,44824,2
2020-11-26,24787,7
2020-12-26,29846,10
2020-10-09,31467,6
2020-10-19,36765,2
2020-10-15,32498,2
2020-11-19,46928,8
2020-11-28,28844,0
2020-10-07,20908,9
2020-10-15,47697,0
2020-10-19,48645,6
2020-12-03,47814,2
2020-10-02,39159,1
2020-12-29,23374,1
2020-12-22,43528,0
2020-10-10,47840,2
2020-12-23,30283,6
2020-10-09,23544,8
2020-12-18,16952,6
2020-12-21,24417,5
2020-12-17,14872,9
2020-11-19,43138,7
2020-11-08,35897,3
2020-12-17,14833,7
2020-12-13,19884,8
2020-12-05,28270,9
2020-12-26,34365,3
2020-11-07,17679,10
2020-10-04,34379,5
2020-11-30,11727,6
2020-10-02,37975,10
2020-11-02,23352,7
2020-10-10,42142,2
2020-11-05,14008,9
2020-11-12,23936,0
2020-12-08,27787,8
2020-12-02,21189,2
2020-10-21,20522,9
2020-12-30,30307,1
2020-11-07,47758,8
2020-12-27,34624,3
2020-12-24,42308,4
2020-10-24,35152,5
2020-10-20,14146,10
2020-10-24,33600,7
2020-12-17,19481,5
2020-10-09,30672,7
