rental_date,return_date,amount,release_year,rental_rate,length,replacement_cost,special_features,NC-17,PG,PG-13,R,amount_2,length_2,rental_rate_2
2005-07-12 10:15:05+00:00,2005-07-15 10:23:05+00:00,2.99,2006.0,2.99,52.0,9.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0,8.940100000000001,2704.0,8.940100000000001
2005-07-29 22:23:34+00:00,2005-08-01 23:56:34+00:00,2.99,2006.0,2.99,52.0,9.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0,8.940100000000001,2704.0,8.940100000000001
2005-08-18 11:23:42+00:00,2005-08-19 08:25:42+00:00,2.99,2006.0,2.99,52.0,9.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0,8.940100000000001,2704.0,8.940100000000001
2005-07-06 19:35:26+00:00,2005-07-11 16:22:26+00:00,4.99,2006.0,2.99,52.0,9.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0,24.900100000000002,2704.0,8.940100000000001
2005-08-01 09:19:23+00:00,2005-08-06 05:00:23+00:00,4.99,2006.0,2.99,52.0,9.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0,24.900100000000002,2704.0,8.940100000000001
2005-08-20 18:48:42+00:00,2005-08-21 18:55:42+00:00,2.99,2006.0,2.99,52.0,9.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0,8.940100000000001,2704.0,8.940100000000001
2005-08-01 10:27:13+00:00,2005-08-07 10:11:13+00:00,5.99,2006.0,2.99,52.0,9.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0,35.880100000000006,2704.0,8.940100000000001
2005-08-19 14:50:43+00:00,2005-08-24 15:10:43+00:00,4.99,2006.0,2.99,52.0,9.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0,24.900100000000002,2704.0,8.940100000000001
2005-08-02 00:59:52+00:00,2005-08-04 23:31:52+00:00,2.99,2006.0,2.99,52.0,9.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0,8.940100000000001,2704.0,8.940100000000001
2005-08-19 04:05:49+00:00,2005-08-21 08:39:49+00:00,2.99,2006.0,2.99,52.0,9.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0,8.940100000000001,2704.0,8.940100000000001
2005-08-02 10:23:39+00:00,2005-08-06 10:46:39+00:00,3.99,2006.0,2.99,52.0,9.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0,15.920100000000001,2704.0,8.940100000000001
2005-08-22 09:15:17+00:00,2005-08-23 14:11:17+00:00,2.99,2006.0,2.99,52.0,9.99,"{Commentaries,""Deleted Scenes""}",0,1,0,0,8.940100000000001,2704.0,8.940100000000001
2005-05-27 16:48:38+00:00,2005-05-29 19:27:38+00:00,4.99,2006.0,4.99,92.0,16.99,"{Commentaries,""Deleted Scenes""}",1,0,0,0,24.900100000000002,8464.0,24.900100000000002
2005-06-18 23:36:50+00:00,2005-06-24 02:48:50+00:00,6.99,2006.0,4.99,92.0,16.99,"{Commentaries,""Deleted Scenes""}",1,0,0,0,48.8601,8464.0,24.900100000000002
2005-07-06 20:01:16+00:00,2005-07-15 23:35:16+00:00,10.99,2006.0,4.99,92.0,16.99,"{Commentaries,""Deleted Scenes""}",1,0,0,0,120.7801,8464.0,24.900100000000002
2005-08-01 14:13:41+00:00,2005-08-03 14:27:41+00:00,4.99,2006.0,4.99,92.0,16.99,"{Commentaries,""Deleted Scenes""}",1,0,0,0,24.900100000000002,8464.0,24.900100000000002
2005-08-21 12:18:18+00:00,2005-08-30 06:21:18+00:00,10.99,2006.0,4.99,92.0,16.99,"{Commentaries,""Deleted Scenes""}",1,0,0,0,120.7801,8464.0,24.900100000000002
2005-07-10 09:34:10+00:00,2005-07-14 06:49:10+00:00,5.99,2006.0,4.99,92.0,16.99,"{Commentaries,""Deleted Scenes""}",1,0,0,0,35.880100000000006,8464.0,24.900100000000002
2005-08-02 11:38:44+00:00,2005-08-11 10:30:44+00:00,10.99,2006.0,4.99,92.0,16.99,"{Commentaries,""Deleted Scenes""}",1,0,0,0,120.7801,8464.0,24.900100000000002
2005-07-29 14:29:16+00:00,2005-08-01 10:52:16+00:00,4.99,2006.0,4.99,92.0,16.99,"{Commentaries,""Deleted Scenes""}",1,0,0,0,24.900100000000002,8464.0,24.900100000000002
2005-08-23 04:05:57+00:00,2005-09-01 09:08:57+00:00,10.99,2006.0,4.99,92.0,16.99,"{Commentaries,""Deleted Scenes""}",1,0,0,0,120.7801,8464.0,24.900100000000002
2005-05-27 16:51:44+00:00,2005-05-31 12:34:44+00:00,2.99,2005.0,2.99,90.0,18.99,"{""Deleted Scenes""}",0,0,1,0,8.940100000000001,8100.0,8.940100000000001
2005-06-18 20:50:44+00:00,2005-06-20 00:11:44+00:00,2.99,2005.0,2.99,90.0,18.99,"{""Deleted Scenes""}",0,0,1,0,8.940100000000001,8100.0,8.940100000000001
2005-07-08 10:46:26+00:00,2005-07-16 05:21:26+00:00,6.99,2005.0,2.99,90.0,18.99,"{""Deleted Scenes""}",0,0,1,0,48.8601,8100.0,8.940100000000001
2005-07-27 08:56:09+00:00,2005-07-31 09:47:09+00:00,2.99,2005.0,2.99,90.0,18.99,"{""Deleted Scenes""}",0,0,1,0,8.940100000000001,8100.0,8.940100000000001
2005-06-15 05:58:50+00:00,2005-06-17 00:30:50+00:00,2.99,2005.0,2.99,90.0,18.99,"{""Deleted Scenes""}",0,0,1,0,8.940100000000001,8100.0,8.940100000000001
2005-07-07 09:26:06+00:00,2005-07-12 04:45:06+00:00,3.99,2005.0,2.99,90.0,18.99,"{""Deleted Scenes""}",0,0,1,0,15.920100000000001,8100.0,8.940100000000001
2005-07-28 07:56:05+00:00,2005-07-31 07:29:05+00:00,2.99,2005.0,2.99,90.0,18.99,"{""Deleted Scenes""}",0,0,1,0,8.940100000000001,8100.0,8.940100000000001
2005-08-20 16:15:23+00:00,2005-08-27 10:24:23+00:00,5.99,2005.0,2.99,90.0,18.99,"{""Deleted Scenes""}",0,0,1,0,35.880100000000006,8100.0,8.940100000000001
2005-07-11 08:44:59+00:00,2005-07-13 05:00:59+00:00,2.99,2005.0,2.99,90.0,18.99,"{""Deleted Scenes""}",0,0,1,0,8.940100000000001,8100.0,8.940100000000001
2005-07-30 10:56:33+00:00,2005-08-08 10:40:33+00:00,7.99,2005.0,2.99,90.0,18.99,"{""Deleted Scenes""}",0,0,1,0,63.84010000000001,8100.0,8.940100000000001
2005-08-17 14:25:53+00:00,2005-08-22 12:37:53+00:00,3.99,2005.0,2.99,90.0,18.99,"{""Deleted Scenes""}",0,0,1,0,15.920100000000001,8100.0,8.940100000000001
2005-07-12 05:05:11+00:00,2005-07-21 03:26:11+00:00,6.99,2005.0,2.99,90.0,18.99,"{""Deleted Scenes""}",0,0,1,0,48.8601,8100.0,8.940100000000001
2005-08-01 09:52:21+00:00,2005-08-06 09:52:21+00:00,3.99,2005.0,2.99,90.0,18.99,"{""Deleted Scenes""}",0,0,1,0,15.920100000000001,8100.0,8.940100000000001
2005-08-17 19:19:54+00:00,2005-08-24 22:22:54+00:00,5.99,2005.0,2.99,90.0,18.99,"{""Deleted Scenes""}",0,0,1,0,35.880100000000006,8100.0,8.940100000000001
2005-07-27 12:39:58+00:00,2005-08-01 07:12:58+00:00,3.99,2005.0,2.99,90.0,18.99,"{""Deleted Scenes""}",0,0,1,0,15.920100000000001,8100.0,8.940100000000001
2005-08-23 21:43:16+00:00,2005-08-25 01:55:16+00:00,2.99,2005.0,2.99,90.0,18.99,"{""Deleted Scenes""}",0,0,1,0,8.940100000000001,8100.0,8.940100000000001
2005-07-29 02:49:11+00:00,2005-07-30 08:13:11+00:00,2.99,2005.0,2.99,90.0,18.99,"{""Deleted Scenes""}",0,0,1,0,8.940100000000001,8100.0,8.940100000000001
2005-08-17 18:23:52+00:00,2005-08-21 18:23:52+00:00,2.99,2005.0,2.99,90.0,18.99,"{""Deleted Scenes""}",0,0,1,0,8.940100000000001,8100.0,8.940100000000001
2005-08-02 22:22:05+00:00,2005-08-11 21:18:05+00:00,7.99,2005.0,2.99,90.0,18.99,"{""Deleted Scenes""}",0,0,1,0,63.84010000000001,8100.0,8.940100000000001
2005-08-19 04:27:11+00:00,2005-08-22 05:08:11+00:00,2.99,2005.0,2.99,90.0,18.99,"{""Deleted Scenes""}",0,0,1,0,8.940100000000001,8100.0,8.940100000000001
2005-05-27 17:17:18+00:00,2005-05-30 12:53:18+00:00,0.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,0.9801,5329.0,0.9801
2005-06-19 10:06:07+00:00,2005-06-27 05:10:07+00:00,5.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,35.880100000000006,5329.0,0.9801
2005-07-08 03:05:30+00:00,2005-07-14 02:20:30+00:00,3.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,15.920100000000001,5329.0,0.9801
2005-07-27 19:01:17+00:00,2005-08-05 00:28:17+00:00,5.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,35.880100000000006,5329.0,0.9801
2005-08-20 00:02:33+00:00,2005-08-22 04:45:33+00:00,0.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,0.9801,5329.0,0.9801
2005-05-28 05:01:21+00:00,2005-05-31 01:20:21+00:00,0.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,0.9801,5329.0,0.9801
2005-06-21 01:02:38+00:00,2005-06-27 23:34:38+00:00,4.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,24.900100000000002,5329.0,0.9801
2005-07-12 09:20:35+00:00,2005-07-16 12:44:35+00:00,1.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,3.9601,5329.0,0.9801
2005-07-29 17:55:11+00:00,2005-08-05 15:16:11+00:00,4.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,24.900100000000002,5329.0,0.9801
2005-08-19 18:40:32+00:00,2005-08-26 22:15:32+00:00,4.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,24.900100000000002,5329.0,0.9801
2005-06-01 02:37:34+00:00,2005-06-02 03:02:34+00:00,0.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,0.9801,5329.0,0.9801
2005-06-19 04:45:56+00:00,2005-06-21 04:54:56+00:00,0.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,0.9801,5329.0,0.9801
2005-07-09 03:54:49+00:00,2005-07-16 04:15:49+00:00,5.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,35.880100000000006,5329.0,0.9801
2005-07-27 12:14:34+00:00,2005-07-31 09:24:34+00:00,1.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,3.9601,5329.0,0.9801
2005-08-17 12:29:46+00:00,2005-08-23 18:21:46+00:00,3.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,15.920100000000001,5329.0,0.9801
2005-06-16 13:17:07+00:00,2005-06-24 10:31:07+00:00,5.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,35.880100000000006,5329.0,0.9801
2005-07-10 22:35:14+00:00,2005-07-19 23:41:14+00:00,6.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,48.8601,5329.0,0.9801
2005-07-27 11:11:14+00:00,2005-08-05 10:55:14+00:00,6.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,48.8601,5329.0,0.9801
2005-08-20 23:08:32+00:00,2005-08-30 03:45:32+00:00,6.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,48.8601,5329.0,0.9801
2005-06-21 11:52:30+00:00,2005-06-25 06:36:30+00:00,1.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,3.9601,5329.0,0.9801
2005-07-06 08:27:52+00:00,2005-07-13 12:19:52+00:00,4.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,24.900100000000002,5329.0,0.9801
2005-07-27 08:25:59+00:00,2005-08-01 04:14:59+00:00,2.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,8.940100000000001,5329.0,0.9801
2005-08-23 02:57:25+00:00,2005-08-31 22:06:25+00:00,6.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,48.8601,5329.0,0.9801
2005-07-09 03:00:07+00:00,2005-07-10 01:47:07+00:00,0.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,0.9801,5329.0,0.9801
2005-07-30 04:14:45+00:00,2005-08-03 02:34:45+00:00,0.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,0.9801,5329.0,0.9801
2005-08-19 08:10:50+00:00,2005-08-28 03:24:50+00:00,5.99,2005.0,0.99,73.0,26.99,"{""Behind the Scenes""}",0,0,0,1,35.880100000000006,5329.0,0.9801
2005-05-27 17:28:52+00:00,2005-05-29 15:47:52+00:00,0.99,2005.0,0.99,114.0,27.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0,0.9801,12996.0,0.9801
2005-06-17 06:57:34+00:00,2005-06-19 04:00:34+00:00,0.99,2005.0,0.99,114.0,27.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0,0.9801,12996.0,0.9801
2005-07-12 02:53:12+00:00,2005-07-19 03:02:12+00:00,2.99,2005.0,0.99,114.0,27.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0,8.940100000000001,12996.0,0.9801
2005-07-30 20:47:17+00:00,2005-08-03 02:15:17+00:00,0.99,2005.0,0.99,114.0,27.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0,0.9801,12996.0,0.9801
2005-08-17 15:16:47+00:00,2005-08-18 20:55:47+00:00,0.99,2005.0,0.99,114.0,27.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0,0.9801,12996.0,0.9801
2005-07-11 03:47:18+00:00,2005-07-12 07:55:18+00:00,0.99,2005.0,0.99,114.0,27.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0,0.9801,12996.0,0.9801
2005-08-02 09:07:07+00:00,2005-08-09 11:16:07+00:00,2.99,2005.0,0.99,114.0,27.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0,8.940100000000001,12996.0,0.9801
2005-08-18 22:58:35+00:00,2005-08-21 04:41:35+00:00,0.99,2005.0,0.99,114.0,27.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0,0.9801,12996.0,0.9801
2005-07-31 01:43:28+00:00,2005-08-08 20:57:28+00:00,4.99,2005.0,0.99,114.0,27.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0,24.900100000000002,12996.0,0.9801
2005-08-17 18:18:21+00:00,2005-08-20 23:48:21+00:00,0.99,2005.0,0.99,114.0,27.99,"{Commentaries,""Behind the Scenes""}",0,1,0,0,0.9801,12996.0,0.9801
2005-05-27 17:57:38+00:00,2005-05-31 22:23:38+00:00,2.99,2006.0,2.99,120.0,10.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0,8.940100000000001,14400.0,8.940100000000001
2005-06-21 23:07:19+00:00,2005-06-29 22:01:19+00:00,3.99,2006.0,2.99,120.0,10.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0,15.920100000000001,14400.0,8.940100000000001
2005-07-11 13:02:53+00:00,2005-07-15 14:58:53+00:00,2.99,2006.0,2.99,120.0,10.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0,8.940100000000001,14400.0,8.940100000000001
2005-08-02 04:17:34+00:00,2005-08-08 04:31:34+00:00,2.99,2006.0,2.99,120.0,10.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0,8.940100000000001,14400.0,8.940100000000001
2005-08-22 05:00:42+00:00,2005-08-29 23:55:42+00:00,2.99,2006.0,2.99,120.0,10.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0,8.940100000000001,14400.0,8.940100000000001
2005-07-27 06:20:22+00:00,2005-08-02 09:04:22+00:00,2.99,2006.0,2.99,120.0,10.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0,8.940100000000001,14400.0,8.940100000000001
2005-08-21 14:15:13+00:00,2005-08-30 17:41:13+00:00,4.99,2006.0,2.99,120.0,10.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0,24.900100000000002,14400.0,8.940100000000001
2005-07-31 06:22:13+00:00,2005-08-03 11:00:13+00:00,2.99,2006.0,2.99,120.0,10.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0,8.940100000000001,14400.0,8.940100000000001
2005-08-19 00:44:34+00:00,2005-08-27 01:47:34+00:00,3.99,2006.0,2.99,120.0,10.99,"{Commentaries,""Deleted Scenes""}",0,0,1,0,15.920100000000001,14400.0,8.940100000000001
2005-05-27 17:57:39+00:00,2005-05-28 15:57:39+00:00,0.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,8281.0,0.9801
2005-06-20 10:08:36+00:00,2005-06-27 11:45:36+00:00,4.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,24.900100000000002,8281.0,0.9801
2005-07-08 22:21:30+00:00,2005-07-11 02:25:30+00:00,0.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,8281.0,0.9801
2005-07-31 21:40:53+00:00,2005-08-01 18:25:53+00:00,0.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,8281.0,0.9801
2005-08-21 04:37:00+00:00,2005-08-26 02:09:00+00:00,1.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,3.9601,8281.0,0.9801
2005-05-27 18:14:14+00:00,2005-06-03 21:39:14+00:00,4.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,24.900100000000002,8281.0,0.9801
2005-06-17 16:33:30+00:00,2005-06-19 14:08:30+00:00,0.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,8281.0,0.9801
2005-07-12 16:16:28+00:00,2005-07-19 21:03:28+00:00,4.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,24.900100000000002,8281.0,0.9801
2005-07-30 08:37:36+00:00,2005-08-08 14:14:36+00:00,6.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,48.8601,8281.0,0.9801
2005-08-20 22:18:06+00:00,2005-08-25 02:16:06+00:00,1.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,3.9601,8281.0,0.9801
2005-06-15 10:13:57+00:00,2005-06-16 10:54:57+00:00,0.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,8281.0,0.9801
2005-07-11 08:03:54+00:00,2005-07-18 05:35:54+00:00,4.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,24.900100000000002,8281.0,0.9801
2005-08-02 09:51:20+00:00,2005-08-06 08:20:20+00:00,1.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,3.9601,8281.0,0.9801
2005-08-17 17:30:15+00:00,2005-08-21 21:24:15+00:00,1.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,3.9601,8281.0,0.9801
2005-06-15 20:29:51+00:00,2005-06-18 18:06:51+00:00,0.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,8281.0,0.9801
2005-07-13 02:03:02+00:00,2005-07-15 04:35:02+00:00,0.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,8281.0,0.9801
2005-07-27 07:02:07+00:00,2005-08-02 11:14:07+00:00,3.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,15.920100000000001,8281.0,0.9801
2005-08-02 11:21:43+00:00,2005-08-08 09:18:43+00:00,3.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,15.920100000000001,8281.0,0.9801
2005-08-21 09:07:12+00:00,2005-08-23 10:44:12+00:00,0.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,8281.0,0.9801
2005-08-02 12:05:19+00:00,2005-08-04 11:28:19+00:00,0.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,8281.0,0.9801
2005-08-19 17:07:12+00:00,2005-08-28 22:12:12+00:00,6.99,2004.0,0.99,91.0,13.99,"{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,48.8601,8281.0,0.9801
2005-05-27 18:10:58+00:00,2005-06-02 14:40:58+00:00,0.99,2006.0,0.99,67.0,23.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,4489.0,0.9801
2005-06-19 14:50:52+00:00,2005-06-25 12:44:52+00:00,0.99,2006.0,0.99,67.0,23.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,4489.0,0.9801
2005-07-06 16:23:41+00:00,2005-07-10 10:58:41+00:00,0.99,2006.0,0.99,67.0,23.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,4489.0,0.9801
2005-07-27 16:28:45+00:00,2005-08-01 20:18:45+00:00,0.99,2006.0,0.99,67.0,23.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,4489.0,0.9801
2005-08-17 08:03:26+00:00,2005-08-22 07:07:26+00:00,0.99,2006.0,0.99,67.0,23.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,4489.0,0.9801
2005-06-18 06:14:45+00:00,2005-06-25 03:20:45+00:00,0.99,2006.0,0.99,67.0,23.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,4489.0,0.9801
2005-07-12 18:33:21+00:00,2005-07-13 13:59:21+00:00,0.99,2006.0,0.99,67.0,23.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,4489.0,0.9801
2005-07-29 00:16:30+00:00,2005-08-03 22:00:30+00:00,0.99,2006.0,0.99,67.0,23.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,4489.0,0.9801
2005-08-18 12:31:43+00:00,2005-08-23 16:24:43+00:00,0.99,2006.0,0.99,67.0,23.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,4489.0,0.9801
2005-07-09 11:25:47+00:00,2005-07-13 15:44:47+00:00,0.99,2006.0,0.99,67.0,23.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,4489.0,0.9801
2005-08-01 04:42:18+00:00,2005-08-09 00:49:18+00:00,0.99,2006.0,0.99,67.0,23.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,4489.0,0.9801
2005-08-22 00:42:25+00:00,2005-08-29 22:42:25+00:00,1.99,2006.0,0.99,67.0,23.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,3.9601,4489.0,0.9801
2005-07-27 11:01:00+00:00,2005-07-31 06:31:00+00:00,0.99,2006.0,0.99,67.0,23.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,4489.0,0.9801
2005-08-23 00:55:56+00:00,2005-08-27 22:52:56+00:00,0.99,2006.0,0.99,67.0,23.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,4489.0,0.9801
2005-07-28 07:44:14+00:00,2005-08-04 07:44:14+00:00,0.99,2006.0,0.99,67.0,23.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,4489.0,0.9801
2005-08-22 10:26:16+00:00,2005-08-25 15:06:16+00:00,0.99,2006.0,0.99,67.0,23.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,0,1,0.9801,4489.0,0.9801
2005-05-27 18:17:23+00:00,2005-05-29 19:07:23+00:00,4.99,2006.0,4.99,77.0,9.99,"{""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,24.900100000000002,5929.0,24.900100000000002
2005-06-17 07:17:21+00:00,2005-06-20 02:23:21+00:00,4.99,2006.0,4.99,77.0,9.99,"{""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,24.900100000000002,5929.0,24.900100000000002
2005-07-07 04:56:09+00:00,2005-07-11 01:49:09+00:00,4.99,2006.0,4.99,77.0,9.99,"{""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,24.900100000000002,5929.0,24.900100000000002
2005-08-03 02:24:31+00:00,2005-08-04 05:48:31+00:00,4.99,2006.0,4.99,77.0,9.99,"{""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,24.900100000000002,5929.0,24.900100000000002
2005-08-21 03:59:02+00:00,2005-08-27 04:19:02+00:00,5.99,2006.0,4.99,77.0,9.99,"{""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,35.880100000000006,5929.0,24.900100000000002
2005-05-30 14:50:22+00:00,2005-06-07 16:26:22+00:00,6.99,2006.0,4.99,77.0,9.99,"{""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,48.8601,5929.0,24.900100000000002
2005-06-16 22:46:58+00:00,2005-06-24 20:01:58+00:00,6.99,2006.0,4.99,77.0,9.99,"{""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,48.8601,5929.0,24.900100000000002
2005-07-10 11:46:12+00:00,2005-07-17 11:48:12+00:00,5.99,2006.0,4.99,77.0,9.99,"{""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,35.880100000000006,5929.0,24.900100000000002
2005-08-02 10:36:27+00:00,2005-08-10 10:02:27+00:00,6.99,2006.0,4.99,77.0,9.99,"{""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,48.8601,5929.0,24.900100000000002
2005-08-19 16:42:28+00:00,2005-08-26 18:52:28+00:00,5.99,2006.0,4.99,77.0,9.99,"{""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,35.880100000000006,5929.0,24.900100000000002
2005-06-16 00:27:02+00:00,2005-06-16 20:21:02+00:00,4.99,2006.0,4.99,77.0,9.99,"{""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,24.900100000000002,5929.0,24.900100000000002
2005-07-07 18:23:56+00:00,2005-07-13 19:26:56+00:00,4.99,2006.0,4.99,77.0,9.99,"{""Deleted Scenes"",""Behind the Scenes""}",1,0,0,0,24.900100000000002,5929.0,24.900100000000002
