product_id,brand
133000-106,Nike
CJ0579-400,Nike
BV0417-401,Nike
AQ2203-003,Nike
BV5502-600,Nike
CD7005-001,Nike
CD2803-001,Nike
CJ6971-001,Nike
AJ7695-100,Nike
640744-016,Nike
AQ2568-100,Nike
CT2007-100,Nike
CI3866-100,Nike
CU8861-460,Nike
AT6107-606,Nike
CJ0219-400,Nike
BQ5615-002,Nike
BQ3448-400,Nike
BV6344-001,Nike
CQ6639-001,Nike
AO2132-401,Nike
CD4363-103,Nike
CI3794-600,Nike
CK4126-001,Nike
CQ3317-001,Nike
AA8030-108,Nike
AO3622-006,Nike
AT7967-104,Nike
343881-412,Nike
AQ4312-107,Nike
CD0188-101,Nike
AA7406-006,Nike
CD0917-300,Nike
CI2666-400,Nike
AT5301-003,Nike
CD2153-001,Nike
AT7324-001,Nike
CJ0710-004,Nike
CK1069-001,Nike
CT3509-001,Nike
CD0191-009,Nike
AT3378-471,Nike
CD6105-007,Nike
CD4373-001,Nike
CD4173-606,Nike
AV1201-600,Nike
AV6337-003,Nike
CN6928-300,Nike
CD4372-004,Nike
AT5292-606,Nike
AQ2456-007,Nike
CJ0217-001,Nike
315122-001,Nike
CK0980-002,Nike
AR4225-003,Nike
CT3890-101,Nike
AT7999-414,Nike
CD4161-606,Nike
CD2189-002,Nike
CD6615-100,Nike
AO2605-600,Nike
864348-019,Nike
BQ5808-100,Nike
CN5501-046,Nike
BQ5102-400,Nike
CJ0588-001,Nike
BV7774-100,Nike
CI1694-300,Nike
631261-035,Nike
BQ4630-500,Nike
AT6099-606,Nike
AT5269-606,Nike
CN7664-800,Nike
CD4962-001,Nike
AO4568-600,Nike
705265-006,
CJ0266-001,Nike
AA1636-406,Nike
BQ5190-101,Nike
CT2692-002,Nike
AO0577-717,Nike
CU3005-171,Nike
AA8018-101,Nike
AV6243-400,Nike
CT2535-001,Nike
BQ5430-401,Nike
AQ0927-100,Nike
AQ4126-100,Nike
918194-003,Nike
AO0578-717,Nike
CK0986-002,Nike
BQ5469-703,Nike
CT5063-100,Nike
488161-602,Nike
528895-003,Nike
CD4570-300,Nike
BQ3203-007,Nike
CU3013-070,Nike
CD6720-808,Nike
CJ5472-900,Nike
315123-111,Nike
849559-004,Nike
AO3095-100,Nike
AR8836-009,Nike
CT5062-100,Nike
CN2408-001,Nike
414571-030,Nike
CJ2586-100,Nike
BQ5240-200,Nike
CI1504-100,Nike
CK2630-700,Nike
CD5029-001,Nike
CD0189-001,Nike
CK1195-101,Nike
CJ1292-401,Nike
BQ8928-011,Nike
BV5841-800,Nike
CD4387-100,Nike
BV1712-001,Nike
BV7106-400,Nike
AQ2210-002,Nike
AQ2222-200,Nike
BQ4430-400,Nike
CD2717-001,Nike
943806-602,
CN2932-100,Nike
CI9994-001,Nike
CN6916-100,Nike
CU2708-901,Nike
BQ6044-100,Nike
CD4365-003,Nike
749571-154,Nike
CI3835-002,Nike
CJ1306-401,Nike
CW6565-900,Nike
AO1742-004,Nike
AT6109-606,Nike
CD4172-606,Nike
AR4561-200,Nike
CD0132-001,Nike
BV1357-003,Nike
AT3381-008,Nike
AT7978-414,Nike
CJ6106-100,Nike
CK0089-100,Nike
CT7695-401,Nike
AO3258-080,Nike
BQ0129-106,Nike
AQ0114-101,Nike
AO1023-005,Nike
CW4409-100,Nike
BQ1896-002,Nike
AO3116-004,Nike
CI3870-100,Nike
CI2668-004,Nike
487471-003,Nike
CT2584-100,Nike
AQ5708-201,Nike
AR5676-401,Nike
AT6110-004,Nike
AQ7491-008,Nike
CI1291-400,Nike
CN5455-160,Nike
CD5036-100,Nike
CQ6278-001,Nike
CU3459-200,Nike
BQ3610-100,Nike
AT5303-100,Nike
CK2531-001,Nike
BQ3611-100,Nike
CV5515-001,Nike
AQ7487-201,Nike
AQ1289-003,Nike
881105-800,Nike
CI7523-002,
CT7698-600,Nike
BQ9665-301,Nike
BV7766-100,Nike
832655-001,Nike
CK2719-400,Nike
554724-050,Nike
AO3189-600,Nike
AQ2731-500,Nike
AH1016-602,Nike
AJ6844-007,Nike
CN3591-002,Nike
CI1214-004,Nike
343880-090,Nike
CQ7731-900,Nike
CD4366-002,Nike
CI5646-200,Nike
CD4573-001,Nike
BQ5613-001,Nike
AT8241-002,Nike
BQ4631-100,Nike
AQ2567-002,Nike
844127-108,Nike
AT7993-414,Nike
CK3309-001,Nike
749747-010,Nike
634835-108,Nike
366731-100,Nike
CD3398-063,Nike
CT5064-001,Nike
BQ4424-700,Nike
AV4417-002,Nike
AO0571-606,Nike
AT6174-004,Nike
AR7718-001,Nike
AQ7488-004,Nike
AV4126-002,Nike
CK2085-002,
CU0675-300,Nike
618919-031,Nike
BQ8927-102,Nike
921826-016,Nike
CK3314-400,Nike
BQ3378-002,Nike
BV7754-001,Nike
BV0415-300,Nike
AR5149-005,Nike
CQ7619-700,Nike
AQ4174-049,Nike
AJ1285-101,Nike
AV6259-500,Nike
AT5292-004,Nike
812654-011,Nike
CT5543-300,Nike
CU9174-600,Nike
CJ0509-001,Nike
CK3312-001,Nike
CT0624-100,Nike
CJ9712-001,Nike
CT1549-001,Nike
CD0683-600,Nike
BQ3212-600,Nike
807471-101,Nike
AT6175-100,Nike
AH6789-023,Nike
AT7996-414,Nike
922474-001,Nike
CI3898-200,Nike
CJ0882-001,Nike
BQ5467-101,Nike
AO3267-080,Nike
AQ7492-010,Nike
CJ0220-400,Nike
CQ6566-700,Nike
AJ4115-060,Nike
AQ1316-500,Nike
BV5740-101,Nike
CJ9681-001,Nike
AT6817-300,
CD0431-107,Nike
AV4052-116,Nike
CK4122-100,Nike
AQ7483-001,Nike
CD8526-446,Nike
CJ1292-703,Nike
CI1396-004,Nike
807471-103,Nike
CJ1794-600,Nike
CK6360-001,Nike
CQ6549-001,Nike
AR5339-002,Nike
CD2053-105,Nike
CI7395-100,Nike
AT5673-700,Nike
BV7775-100,Nike
CI7815-602,Nike
CJ0818-146,Nike
CI1289-100,Nike
CD7287-003,Nike
AO2607-401,Nike
AO3424-001,Nike
BQ5972-001,Nike
313358-006,Nike
CI1290-100,Nike
BV6484-002,Nike
885118-001,Nike
BV7099-400,Nike
BV3387-400,Nike
849560-001,Nike
AA7408-008,Nike
BQ9138-601,Nike
AV5187-602,Nike
AA0287-002,Nike
BV7756-001,Nike
AR6632-603,Nike
AA1640-002,Nike
AA8027-109,Nike
AR4225-100,Nike
CD6964-002,Nike
CN7383-300,Nike
CI7388-600,Nike
BV7782-001,Nike
CK2630-001,Nike
CN6867-001,Nike
BQ7978-001,Nike
844896-002,Nike
BQ6046-010,Nike
CT5770-300,Nike
CU3004-176,Nike
CI3899-200,Nike
BV0389-001,Nike
CQ0989-002,Nike
CI7379-400,Nike
CN6881-300,Nike
CI3869-500,Nike
AV9370-001,Nike
BV1134-001,Nike
CT1531-001,Nike
AR7410-603,Nike
BQ5435-401,Nike
812655-011,Nike
325213-139,Nike
AO9820-001,Nike
AA1626-602,Nike
AQ8228-102,Nike
AH7858-010,Nike
CI1246-302,Nike
AO7353-105,Nike
CI3709-001,Nike
AA8022-107,Nike
CK3321-100,Nike
AO3108-018,Nike
CQ2503-900,Nike
AR9293-603,Nike
BV0614-005,Nike
CQ7620-001,Nike
BV1021-007,Nike
CJ0842-600,Nike
AV9373-002,Nike
807443-503,Nike
AO3166-300,Nike
CI3446-001,Nike
AR4347-600,Nike
CI3867-001,Nike
CQ0278-200,Nike
AT7968-606,Nike
BV7757-500,Nike
CD2722-001,Nike
AT6100-606,Nike
CT9155-063,Nike
CI1236-100,Nike
AH6799-300,Nike
CJ9585-600,Nike
